Date,Open,High,Low,Close,Volume
2004-01-22,21.108,21.514,21.024,21.353,593277
2004-01-23,21.269,21.674,21.193,21.514,1277524
2004-01-26,21.429,21.598,21.269,21.353,691232
2004-01-27,21.429,21.674,21.269,21.429,412108
2004-01-28,21.269,21.429,20.779,20.948,1678923
2004-01-29,20.779,21.269,20.703,20.948,1677433
2004-01-30,20.948,21.758,20.948,21.429,1730974
2004-02-02,21.598,22.079,21.514,21.674,1434933
2004-02-03,21.674,21.834,21.269,21.269,356968
2004-02-04,21.269,21.674,21.269,21.429,278155
2004-02-05,21.353,21.674,21.108,21.108,673104
2004-02-06,21.193,21.834,21.193,21.674,871653
2004-02-09,21.918,22.239,21.758,22.239,1044700
2004-02-10,22.239,22.569,22.079,22.569,1023899
2004-02-11,22.325,22.976,22.325,22.731,1512162
2004-02-12,22.814,23.058,22.731,22.814,574537
2004-02-13,22.976,23.058,22.409,22.654,691920
2004-02-16,22.409,22.891,22.409,22.891,712536
2004-02-17,22.976,23.058,22.731,22.731,488087
2004-02-18,22.654,22.976,22.484,22.654,629750
2004-02-19,22.569,22.814,22.409,22.484,365556
2004-02-20,22.569,23.058,22.484,23.058,1035116
2004-02-23,23.058,23.38,22.891,22.976,729347
2004-02-24,22.731,22.891,22.239,22.239,1486730
2004-02-25,22.325,22.484,22.164,22.239,777387
2004-02-26,22.484,23.296,22.409,22.409,1192226
2004-02-27,22.814,23.136,22.814,23.136,772614
2004-03-01,23.541,24.031,23.465,23.871,1855137
2004-03-02,23.871,23.946,23.465,23.786,854063
2004-03-03,23.625,23.625,23.38,23.465,722643
2004-03-04,23.541,23.701,23.38,23.541,1021593
2004-03-05,23.465,23.946,23.38,23.701,543225
2004-03-08,23.786,24.031,23.701,23.946,964308
2004-03-09,23.625,23.786,23.296,23.296,697704
2004-03-10,23.058,23.465,23.058,23.22,536222
2004-03-11,22.814,23.136,22.484,22.814,870831
2004-03-12,22.654,23.465,22.654,23.38,886657
2004-03-15,23.296,23.38,22.654,22.654,438432
2004-03-16,22.814,22.891,22.484,22.731,1041290
2004-03-17,23.058,23.38,22.814,22.976,1005663
2004-03-18,22.891,23.058,22.484,22.569,705700
2004-03-19,22.569,22.731,22.409,22.569,1187392
2004-03-22,22.569,22.654,22.325,22.409,552307
2004-03-23,22.569,22.891,22.484,22.731,785781
2004-03-24,22.731,22.976,22.325,22.569,631968
2004-03-25,22.654,22.891,22.654,22.731,1170547
2004-03-26,22.891,23.058,22.731,22.814,500279
2004-03-29,22.891,23.625,22.731,23.296,687164
2004-03-30,23.296,23.465,23.22,23.465,203513
2004-03-31,23.38,23.38,22.891,23.136,800233
2004-04-01,23.058,23.296,22.976,23.058,382115
2004-04-02,23.296,23.625,23.22,23.38,1016255
2004-04-05,23.465,23.701,23.38,23.541,604423
2004-04-06,23.465,23.701,23.38,23.541,531072
2004-04-07,23.38,23.701,23.22,23.38,1013542
2004-04-08,23.296,23.946,23.296,23.871,704459
2004-04-13,24.031,24.756,24.031,24.756,1405543
2004-04-14,24.352,24.756,24.191,24.681,1300141
2004-04-15,24.52,24.926,24.52,24.926,568633
2004-04-16,24.681,25.002,24.52,25.002,520601
2004-04-19,25.162,25.492,24.756,24.756,852920
2004-04-20,25.002,25.162,24.352,24.52,1236457
2004-04-21,24.52,25.002,24.437,24.841,571957
2004-04-22,24.681,24.681,23.786,23.871,1291432
2004-04-23,24.277,24.437,24.031,24.116,447200
2004-04-26,23.871,24.191,23.786,23.946,326296
2004-04-27,23.946,24.031,23.296,23.541,609145
2004-04-28,23.541,23.946,23.465,23.701,910830
2004-04-29,23.625,23.786,22.891,23.38,881055
2004-04-30,23.38,23.541,23.136,23.38,352019
2004-05-04,23.38,24.352,23.22,24.031,777180
2004-05-05,24.031,24.191,23.786,23.871,1157124
2004-05-06,24.031,24.031,23.465,23.786,666680
2004-05-07,23.786,24.031,23.38,23.701,1485902
2004-05-10,23.136,23.541,22.484,22.814,1121518
2004-05-11,22.891,22.976,21.834,22.079,1305152
2004-05-12,22.164,22.731,22.079,22.484,832119
2004-05-13,22.654,22.731,21.834,21.918,759751
2004-05-14,22.325,22.569,22.239,22.409,1184958
2004-05-17,22.004,22.654,21.834,22.164,1110781
2004-05-18,22.409,22.569,22.164,22.239,712126
2004-05-19,22.569,22.891,22.325,22.731,1063047
2004-05-20,22.569,22.814,22.569,22.731,461736
2004-05-21,22.731,23.136,22.731,22.891,438880
2004-05-24,22.891,23.22,22.814,22.891,448354
2004-05-25,22.891,22.976,21.918,22.325,1219551
2004-05-26,22.239,22.976,22.239,22.731,698426
2004-05-27,22.891,23.22,22.654,22.814,503019
2004-05-28,22.731,23.058,22.569,23.058,642570
2004-05-31,23.136,23.136,22.891,22.976,72106
2004-06-01,22.891,23.136,22.731,23.136,363209
2004-06-02,23.22,23.465,22.891,23.058,376372
2004-06-03,23.058,23.058,22.325,22.731,592132
2004-06-04,22.731,22.976,22.409,22.569,988246
2004-06-07,22.409,22.891,22.409,22.891,1435095
2004-06-08,22.976,23.541,22.976,23.058,827913
2004-06-09,23.136,23.296,22.976,22.976,1027084
2004-06-11,22.891,23.136,22.814,22.976,446765
2004-06-14,22.654,22.976,22.654,22.731,688849
2004-06-15,22.731,22.976,22.654,22.891,1091222
2004-06-16,22.891,23.136,22.891,22.976,765470
2004-06-17,22.976,23.136,22.731,22.814,482851
2004-06-18,22.731,23.22,22.731,22.976,667407
2004-06-21,22.976,23.465,22.891,23.465,442550
2004-06-22,23.22,23.465,23.136,23.296,160970
2004-06-23,23.38,23.625,23.22,23.38,567750
2004-06-24,23.465,23.541,23.22,23.38,482713
2004-06-25,23.465,23.625,23.22,23.625,591361
2004-06-28,23.541,23.871,23.465,23.701,531399
2004-06-29,23.541,23.786,23.541,23.786,635331
2004-06-30,23.871,24.191,23.701,24.191,1626430
2004-07-01,24.191,24.191,23.946,24.031,656509
2004-07-02,23.786,23.871,23.541,23.625,138888
2004-07-05,23.625,23.786,23.625,23.701,205028
2004-07-06,23.625,23.786,23.38,23.465,313514
2004-07-07,23.465,24.031,23.465,23.871,1556937
2004-07-08,23.871,23.946,23.701,23.946,1257525
2004-07-09,23.786,23.871,23.541,23.786,591765
2004-07-12,23.871,24.031,23.701,23.946,715121
2004-07-13,23.871,23.946,23.701,23.871,661442
2004-07-14,23.786,24.116,23.701,23.946,1105618
2004-07-15,23.946,24.031,23.786,23.871,682959
2004-07-16,23.871,24.926,23.786,24.926,1190086
2004-07-19,24.681,24.926,24.596,24.841,969372
2004-07-20,24.596,24.756,24.596,24.596,381129
2004-07-21,24.756,25.086,24.681,24.926,1034271
2004-07-22,24.756,24.841,24.437,24.52,579329
2004-07-23,24.52,24.681,24.437,24.596,321882
2004-07-26,24.681,25.002,24.596,24.926,1414269
2004-07-27,24.841,24.926,24.681,24.756,1037450
2004-07-28,24.841,25.569,24.756,25.002,2097682
2004-07-29,24.596,24.596,23.946,24.191,2558021
2004-07-30,24.191,24.352,23.946,24.191,1029943
2004-08-02,24.191,24.437,24.031,24.437,778483
2004-08-03,24.52,24.926,24.437,24.681,1402048
2004-08-04,24.681,24.926,24.596,24.841,997391
2004-08-05,24.841,25.002,24.681,24.756,727800
2004-08-06,24.52,24.756,24.277,24.52,1678657
2004-08-09,24.191,24.352,23.946,24.116,455751
2004-08-10,24.116,24.191,23.946,24.116,390552
2004-08-11,24.116,24.191,23.946,24.031,1453027
2004-08-12,24.031,24.352,24.031,24.031,987518
2004-08-13,24.191,24.681,24.031,24.116,1082982
2004-08-16,24.116,24.352,24.031,24.277,612097
2004-08-17,24.277,24.756,24.191,24.681,691898
2004-08-18,24.681,25.407,24.52,25.162,1170540
2004-08-19,25.247,25.247,24.841,24.926,689770
2004-08-20,24.926,25.247,24.841,25.162,312090
2004-08-23,25.002,25.492,24.926,25.247,600438
2004-08-24,25.331,26.388,25.162,26.218,1255757
2004-08-25,25.982,26.218,25.492,25.492,577286
2004-08-26,25.652,25.982,25.407,25.737,667651
2004-08-27,25.737,26.303,25.737,26.218,744402
2004-08-30,26.058,26.143,25.737,25.814,1627544
2004-08-31,25.737,26.303,25.569,26.218,2154707
2004-09-01,26.143,26.954,25.814,26.709,1250633
2004-09-02,26.624,26.954,26.388,26.388,537720
2004-09-03,26.548,26.709,26.143,26.143,224880
2004-09-06,26.143,26.388,26.143,26.388,161966
2004-09-07,26.388,27.114,26.388,27.114,1499385
2004-09-08,26.954,27.114,26.869,27.038,806907
2004-09-09,26.793,27.038,26.709,27.038,245270
2004-09-10,27.114,27.679,27.038,27.199,1300917
2004-09-13,27.199,27.764,27.038,27.519,790733
2004-09-14,27.519,28.009,27.358,28.009,684996
2004-09-15,27.924,28.33,27.679,28.255,609675
2004-09-16,28.255,28.255,27.519,27.764,286690
2004-09-17,27.848,28.33,27.603,27.603,695889
2004-09-20,27.603,27.679,27.114,27.114,350997
2004-09-21,27.199,27.679,27.199,27.199,485938
2004-09-22,27.199,27.443,26.869,27.443,435248
2004-09-23,27.275,27.443,27.199,27.443,445991
2004-09-24,27.358,27.519,26.463,26.548,950967
2004-09-27,26.388,27.199,26.218,27.199,675229
2004-09-28,27.038,27.924,27.038,27.924,735798
2004-09-29,27.924,28.085,27.519,27.848,365128
2004-09-30,27.848,28.169,27.679,27.848,1679426
2004-10-01,27.679,28.009,27.519,27.764,458786
2004-10-04,28.085,29.31,28.085,28.904,1298811
2004-10-05,28.904,29.386,28.736,28.819,836708
2004-10-06,28.819,28.981,28.491,28.819,908616
2004-10-07,28.981,29.471,28.981,29.471,1850762
2004-10-08,29.386,29.792,28.981,29.226,1185704
2004-10-11,29.226,29.226,28.736,28.904,1273724
2004-10-12,28.819,28.819,27.679,27.679,1616769
2004-10-13,27.848,28.415,27.679,28.33,572949
2004-10-14,27.924,28.736,27.764,27.924,741368
2004-10-15,28.009,28.904,27.848,28.736,1185204
2004-10-18,28.819,28.904,28.255,28.736,536540
2004-10-19,28.736,30.037,28.736,30.037,1182868
2004-10-20,29.716,30.441,29.631,30.037,1250692
2004-10-21,30.037,30.12,29.631,30.12,620393
2004-10-22,30.037,30.441,29.716,30.441,1613524
2004-10-25,30.197,30.197,29.716,29.876,743568
2004-10-26,29.876,30.281,29.631,30.281,1162577
2004-10-27,30.281,30.771,30.197,30.197,2013967
2004-10-28,30.12,30.197,29.226,29.631,2110514
2004-10-29,29.386,29.876,29.386,29.716,911106
2004-11-02,29.792,30.12,29.716,29.792,1612448
2004-11-03,29.961,30.12,29.471,29.547,1270130
2004-11-04,29.226,29.631,29.065,29.31,1674341
2004-11-05,29.386,29.631,29.141,29.226,1066768
2004-11-08,29.31,29.386,28.085,28.415,1559065
2004-11-09,28.415,29.386,28.085,29.386,1995585
2004-11-10,29.386,29.547,28.981,29.31,1921603
2004-11-12,29.547,31.253,29.547,31.007,3740144
2004-11-15,31.007,31.337,30.197,30.366,2930916
2004-11-16,30.366,30.527,30.037,30.281,1855943
2004-11-17,30.366,30.687,30.281,30.441,3072407
2004-11-18,30.602,30.602,29.716,30.12,12521493
2004-11-19,30.281,30.527,30.281,30.281,740710
2004-11-22,30.12,30.366,29.961,30.12,627843
2004-11-23,30.197,30.281,29.631,29.876,654433
2004-11-24,29.792,30.037,29.471,29.961,601821
2004-11-25,29.876,30.037,29.792,29.792,460732
2004-11-26,29.876,29.961,29.631,29.792,259596
2004-11-29,29.876,30.281,29.792,30.037,2848560
2004-11-30,30.037,30.527,29.961,30.366,1980137
2004-12-01,30.366,31.337,30.281,31.337,2451979
2004-12-02,31.498,32.233,31.253,32.233,1822046
2004-12-03,32.233,32.469,31.987,32.148,2597996
2004-12-06,31.903,32.064,31.581,32.064,1166830
2004-12-07,31.987,31.987,31.421,31.742,1942190
2004-12-08,31.658,31.658,31.007,31.007,702993
2004-12-09,30.932,30.932,30.527,30.687,968859
2004-12-10,30.771,30.846,30.441,30.441,643335
2004-12-13,30.527,30.602,30.12,30.281,1787814
2004-12-14,30.441,31.177,30.366,30.771,1949527
2004-12-15,30.771,31.092,30.281,30.441,1478068
2004-12-16,30.441,31.253,30.441,31.253,1830441
2004-12-17,31.421,31.581,31.007,31.421,966995
2004-12-20,31.337,32.233,31.337,31.742,1579797
2004-12-21,31.658,31.658,31.177,31.253,758511
2004-12-22,31.177,31.253,30.12,30.441,1324359
2004-12-23,30.602,30.771,29.961,29.961,612946
2004-12-24,30.037,30.037,29.547,30.037,113440
2004-12-27,30.197,30.527,30.037,30.366,141283
2004-12-28,30.441,30.441,30.197,30.441,829430
2004-12-29,30.441,30.527,30.197,30.197,684707
2004-12-30,30.366,30.771,30.281,30.602,1297418
2004-12-31,30.687,31.007,30.602,30.687,507011
2005-01-03,30.771,31.092,30.197,30.441,748938
2005-01-04,30.281,30.366,29.716,30.12,1203056
2005-01-05,29.792,29.792,29.31,29.31,937482
2005-01-06,29.226,29.226,28.169,28.33,2425951
2005-01-07,28.33,28.33,27.443,28.009,2723337
2005-01-10,28.255,28.33,27.358,27.924,2336741
2005-01-11,28.415,28.736,28.255,28.491,2114988
2005-01-12,28.659,29.065,28.574,28.819,1832495
2005-01-13,29.141,29.471,28.981,29.226,2253221
2005-01-14,29.31,29.716,29.226,29.631,2026165
2005-01-17,29.631,29.716,29.141,29.631,925139
2005-01-18,29.31,29.631,28.981,29.226,1699321
2005-01-19,29.226,29.631,29.065,29.547,1757313
2005-01-20,29.31,29.547,29.226,29.386,1299639
2005-01-21,28.659,29.226,28.659,28.981,1184110
2005-01-24,28.981,29.226,28.904,29.226,316061
2005-01-25,29.31,29.631,29.226,29.471,1210349
2005-01-26,29.386,29.631,29.31,29.631,1431710
2005-01-27,29.631,30.281,29.631,30.037,2119180
2005-01-28,30.12,31.253,30.037,30.771,2086684
2005-01-31,30.602,31.092,30.366,30.846,996516
2005-02-01,31.007,31.742,30.846,31.498,1775995
2005-02-02,31.421,31.498,31.177,31.498,915418
2005-02-03,31.498,32.064,31.177,31.498,1892651
2005-02-04,31.498,32.233,31.498,32.233,1177501
2005-02-07,32.309,33.449,32.309,33.118,2350052
2005-02-08,33.118,33.364,32.714,33.204,1774983
2005-02-09,33.043,33.043,32.554,32.799,758896
2005-02-10,32.799,34.099,32.799,33.288,2564337
2005-02-11,33.364,34.344,33.364,34.259,1164967
2005-02-14,34.175,35.155,33.93,34.505,681692
2005-02-15,34.419,35.316,34.419,35.316,1359103
2005-02-16,35.561,37.097,35.391,37.097,2690844
2005-02-17,37.266,38.315,36.617,36.617,3610116
2005-02-18,36.287,37.587,36.042,36.287,1303542
2005-02-21,36.211,37.503,36.126,37.342,1677662
2005-02-22,37.342,37.672,36.617,37.342,2504055
2005-02-23,36.777,37.587,36.532,37.266,1697104
2005-02-24,37.427,37.993,37.182,37.748,1551412
2005-02-25,38.239,39.615,38.239,39.294,2954546
2005-02-28,39.615,39.615,37.503,37.748,1804973
2005-03-01,37.587,37.748,36.853,37.748,1457615
2005-03-02,36.447,37.427,36.447,36.532,1312016
2005-03-03,36.617,37.021,36.447,36.532,1443652
2005-03-04,36.777,37.427,36.617,37.427,1573729
2005-03-07,37.748,40.595,37.182,38.239,2417276
2005-03-08,37.909,38.964,37.832,37.993,1262126
2005-03-09,37.993,39.294,37.993,39.134,2823150
2005-03-10,38.964,39.049,38.315,38.483,1294245
2005-03-11,38.399,38.559,37.097,37.342,2012806
2005-03-14,37.097,37.672,36.777,37.182,1041271
2005-03-15,37.182,37.427,36.532,36.617,1186476
2005-03-16,35.966,36.042,34.986,35.316,2427065
2005-03-17,34.749,35.881,34.664,35.637,1514841
2005-03-18,35.881,36.617,35.881,36.371,1916571
2005-03-21,36.287,36.532,35.316,36.211,1209322
2005-03-22,36.211,37.587,36.211,37.427,2530452
2005-03-23,36.532,38.483,36.371,38.315,2679745
2005-03-24,38.399,38.643,37.427,37.427,1722680
2005-03-29,37.427,37.909,36.937,37.909,294653
2005-03-30,37.832,38.239,37.587,37.909,360152
2005-03-31,38.154,38.315,37.021,37.021,2592611
2005-04-01,37.342,38.399,37.182,38.077,1962877
2005-04-04,38.077,38.889,38.077,38.559,1687546
2005-04-05,38.643,39.86,38.643,39.209,2132978
2005-04-06,39.615,40.02,39.369,40.02,1546675
2005-04-07,40.02,40.265,39.294,39.369,1143152
2005-04-11,38.964,39.049,38.315,38.315,1914097
2005-04-12,38.559,38.889,38.399,38.483,329832
2005-04-13,38.719,39.455,38.483,38.483,646831
2005-04-14,38.483,38.483,37.266,37.748,1113544
2005-04-15,37.587,37.672,37.097,37.503,449863
2005-04-18,36.777,37.266,36.447,36.777,956204
2005-04-19,36.853,37.266,36.532,37.021,585664
2005-04-20,37.182,37.993,37.021,37.021,879440
2005-04-21,37.427,38.077,37.427,37.832,1138982
2005-04-22,38.154,38.559,38.154,38.483,606056
2005-04-25,38.719,39.049,38.483,38.964,567626
2005-04-26,39.049,39.049,38.559,38.643,824074
2005-04-27,38.399,38.399,37.748,37.748,489624
2005-04-28,37.097,37.427,36.777,36.937,943284
2005-04-29,37.182,37.427,36.853,37.097,496692
2005-05-02,37.342,37.748,37.182,37.587,255911
2005-05-04,37.672,37.748,36.126,36.287,896805
2005-05-05,36.692,37.097,35.721,35.881,1393880
2005-05-06,36.126,36.126,34.749,35.637,2091350
2005-05-09,35.637,35.721,34.91,34.91,1183127
2005-05-10,35.155,35.155,33.93,34.015,1656550
2005-05-11,33.694,34.505,33.694,34.505,1237950
2005-05-12,34.664,35.071,34.58,34.749,1628553
2005-05-13,34.015,34.58,33.93,34.099,2219694
2005-05-16,34.664,34.664,34.099,34.175,1024789
2005-05-17,34.175,34.664,33.93,34.419,1533401
2005-05-18,34.749,35.477,34.664,35.477,1545704
2005-05-19,35.881,36.371,35.721,36.042,1081722
2005-05-20,36.042,36.853,35.881,36.371,1544640
2005-05-23,36.287,36.447,36.126,36.447,896070
2005-05-24,36.447,36.447,35.798,35.881,609491
2005-05-25,35.966,36.287,35.798,35.966,334842
2005-05-27,36.211,37.427,36.211,36.692,668844
2005-05-30,36.937,38.077,36.937,37.672,1527523
2005-05-31,37.748,37.832,37.427,37.503,1761943
2005-06-01,37.266,37.427,36.692,36.937,1008332
2005-06-02,37.097,37.587,36.777,36.853,1346462
2005-06-03,37.182,37.427,37.097,37.266,1157719
2005-06-06,37.342,38.315,37.182,38.315,1863098
2005-06-07,38.239,38.399,37.672,37.748,865541
2005-06-08,37.503,37.832,37.097,37.342,441987
2005-06-09,37.342,37.342,37.097,37.266,523219
2005-06-10,37.672,38.803,37.587,38.559,2211443
2005-06-13,38.559,39.209,38.483,39.049,1192089
2005-06-14,39.369,39.369,37.993,38.964,674257
2005-06-15,38.719,39.539,38.719,39.539,1104164
2005-06-16,39.7,39.7,39.209,39.369,363730
2005-06-17,39.294,40.02,39.209,39.944,622281
2005-06-20,39.775,40.67,39.775,40.189,837745
2005-06-21,40.265,40.51,40.189,40.425,758469
2005-06-22,40.349,40.915,40.265,40.832,827397
2005-06-23,41.076,41.406,40.104,40.915,885897
2005-06-24,40.189,40.349,39.7,40.265,1302702
2005-06-27,40.265,40.425,39.775,40.425,655885
2005-06-28,40.51,41.161,40.425,40.425,1620291
2005-06-29,40.595,40.915,40.189,40.595,1674503
2005-06-30,40.595,41,40.104,40.915,858776
2005-07-01,40.754,41.641,40.67,41.481,1209181
2005-07-04,41.406,42.538,41.161,42.538,1015674
2005-07-05,42.377,43.187,41.641,41.811,696915
2005-07-06,41.972,42.622,41.887,42.622,1041286
2005-07-07,42.293,42.538,41.161,42.217,1512199
2005-07-08,42.293,43.517,42.293,43.103,1480992
2005-07-11,43.433,43.593,41.972,42.377,681219
2005-07-12,42.622,43.103,42.622,42.942,1537049
2005-07-13,43.272,43.838,43.026,43.433,1010733
2005-07-14,44,44.082,43.433,43.754,988696
2005-07-15,43.517,43.593,42.867,42.867,930761
2005-07-18,42.867,43.103,42.538,42.538,596987
2005-07-19,42.538,43.433,42.377,43.026,1326380
2005-07-20,43.026,43.517,42.781,43.272,1232422
2005-07-21,43.433,43.517,42.132,42.132,597166
2005-07-22,42.132,42.217,41.321,41.887,941336
2005-07-25,42.056,43.187,42.056,42.867,890987
2005-07-26,43.103,44.082,43.103,43.517,1035056
2005-07-27,43.754,44,43.347,43.838,993427
2005-07-28,43.923,45.189,43.923,45.189,1289001
2005-07-29,45.443,46.118,45.443,45.697,1050312
2005-08-01,45.443,46.034,45.443,46.034,581056
2005-08-02,46.288,47.892,46.288,47.638,1202571
2005-08-03,47.554,47.554,46.54,46.794,995018
2005-08-04,46.372,47.302,46.204,47.132,1568873
2005-08-05,47.132,47.471,46.71,47.302,555190
2005-08-08,47.385,48.146,46.794,47.724,1169264
2005-08-09,47.724,48.062,46.794,46.963,933302
2005-08-10,46.963,47.048,45.697,46.034,505316
2005-08-11,46.034,46.372,45.612,46.034,703737
2005-08-12,45.528,45.95,45.021,45.021,798622
2005-08-16,45.021,46.625,44.43,46.372,1524027
2005-08-17,46.288,46.288,45.697,46.034,495031
2005-08-18,45.612,45.612,44.43,44.766,943593
2005-08-19,44.766,44.766,44.176,44.514,768655
2005-08-22,44.682,45.443,44.599,45.106,614599
2005-08-23,45.189,45.189,44.43,44.766,909969
2005-08-24,44.766,45.697,44.599,44.766,2150025
2005-08-25,44.766,44.936,44.346,44.346,579955
2005-08-26,44.514,45.106,44.346,44.852,983941
2005-08-29,45.189,45.865,44.936,45.697,531640
2005-08-30,45.78,46.288,45.78,45.95,944160
2005-08-31,46.372,47.471,45.95,47.471,2106371
2005-09-01,47.724,50.85,47.724,50.257,3369972
2005-09-02,50.764,53.636,50.764,51.44,5058713
2005-09-05,51.27,51.356,50.173,50.173,1649246
2005-09-06,49.92,50.68,49.92,50.427,870043
2005-09-07,50.68,50.68,48.822,48.99,979846
2005-09-08,48.737,48.99,48.062,48.737,1352577
2005-09-09,48.99,50.342,48.99,49.412,1452889
2005-09-12,49.412,50.68,49.16,50.68,1791146
2005-09-13,51.525,52.201,50.68,50.68,1986576
2005-09-14,50.511,51.947,50.173,51.947,1098330
2005-09-15,51.862,53.636,51.862,53.299,2245031
2005-09-16,53.636,54.142,52.792,52.792,1391169
2005-09-19,53.214,54.227,52.96,53.975,2332200
2005-09-20,54.65,54.987,52.538,53.552,1892562
2005-09-21,53.636,54.059,53.044,53.975,1442936
2005-09-22,54.227,55.833,54.227,55.748,1622877
2005-09-23,55.326,55.41,54.227,54.818,1378384
2005-09-26,54.397,55.41,53.044,55.326,1824015
2005-09-27,55.326,56.931,54.733,56.592,1442706
2005-09-28,56.761,57.184,55.241,56.34,1527991
2005-09-29,56.255,56.931,55.748,56.001,1320319
2005-09-30,56.592,56.846,55.579,56.424,1542593
2005-10-03,56.424,58.365,56.255,58.282,1453650
2005-10-04,58.365,59.042,57.944,58.282,1360394
2005-10-05,57.352,57.691,55.748,55.748,1917172
2005-10-06,54.733,54.733,52.708,53.383,3159110
2005-10-07,53.214,53.721,52.454,53.044,1340826
2005-10-10,53.468,53.975,53.299,53.383,590503
2005-10-11,53.889,55.241,53.805,54.818,1035383
2005-10-12,54.818,54.818,53.975,54.481,676554
2005-10-13,54.227,54.227,51.103,51.186,1489148
2005-10-14,50.596,51.778,49.076,50.68,3121515
2005-10-17,51.44,52.623,51.186,51.27,2507300
2005-10-18,52.368,52.96,51.525,52.623,1815793
2005-10-19,50.68,51.44,50.511,51.103,3246350
2005-10-20,52.368,52.454,51.27,51.609,1298976
2005-10-21,50.68,51.27,50.342,50.342,1445673
2005-10-24,50.257,51.27,49.582,49.751,1055594
2005-10-25,50.427,51.103,50.089,50.511,694329
2005-10-26,50.85,52.031,48.99,49.751,1727822
2005-10-27,48.484,48.99,47.892,48.146,1323880
2005-10-28,47.638,48.653,47.048,48.146,1304760
2005-10-31,48.906,50.089,48.906,49.582,714194
2005-11-02,50.68,51.356,50.004,50.764,1717182
2005-11-03,51.103,52.201,50.511,51.862,1732301
2005-11-04,51.947,52.115,51.27,51.947,889382
2005-11-07,51.862,51.862,50.68,50.85,1323914
2005-11-08,50.934,51.27,50.342,50.68,1007846
2005-11-09,50.68,51.103,50.511,51.017,527416
2005-11-10,51.103,51.103,49.582,50.342,1125704
2005-11-14,50.764,51.017,47.892,48.822,1676197
2005-11-15,49.329,49.329,47.638,48.314,1461479
2005-11-16,48.484,49.243,47.554,48.99,1053024
2005-11-17,49.412,51.103,49.329,51.103,1976649
2005-11-18,51.525,51.778,50.004,50.257,819063
2005-11-21,50.342,50.68,48.737,48.99,2087734
2005-11-22,48.99,49.412,48.314,48.484,910857
2005-11-23,48.568,49.666,48.314,49.497,557796
2005-11-24,49.497,50.173,48.906,49.666,778488
2005-11-25,49.836,50.342,49.243,50.257,657477
2005-11-28,50.764,51.609,50.342,51.525,1160889
2005-11-29,51.017,51.017,50.004,50.934,1164902
2005-11-30,50.342,50.934,50.257,50.68,773483
2005-12-01,50.764,51.27,50.511,50.934,809569
2005-12-02,51.947,52.368,51.356,52.368,2450558
2005-12-05,52.454,53.805,52.368,52.454,1074814
2005-12-06,52.792,53.468,51.609,51.862,1327311
2005-12-07,52.285,52.96,52.031,52.368,483364
2005-12-08,51.525,52.201,51.525,51.694,469678
2005-12-09,52.115,52.201,51.27,52.115,391075
2005-12-12,51.947,52.708,51.947,52.368,430278
2005-12-13,52.454,52.792,51.525,51.525,795682
2005-12-14,51.694,52.96,51.694,52.792,1296978
2005-12-15,52.708,52.96,51.778,52.708,1153988
2005-12-16,52.623,53.129,52.285,52.285,1987020
2005-12-19,52.368,52.368,51.186,51.27,1635759
2005-12-20,50.85,52.201,50.764,52.031,1510976
2005-12-21,51.862,52.031,50.764,50.764,1600866
2005-12-22,50.934,51.525,50.85,51.525,642310
2005-12-23,51.609,52.368,51.525,52.201,294318
2005-12-27,52.201,53.044,52.115,52.96,463993
2005-12-28,52.876,52.96,52.031,52.031,744870
2005-12-29,52.454,53.129,52.285,53.129,738229
2005-12-30,52.538,53.044,52.368,52.96,745072
2006-01-02,52.623,53.805,52.454,53.636,603147
2006-01-03,53.721,56.34,53.721,55.833,1590037
2006-01-04,57.015,57.606,55.916,57.606,1665457
2006-01-05,57.437,57.437,56.086,56.677,1586978
2006-01-06,56.677,57.606,56.001,57.606,1305353
2006-01-09,58.365,59.295,57.859,58.535,2268497
2006-01-10,58.365,59.042,56.931,57.015,1732520
2006-01-11,57.521,57.691,57.015,57.268,2075901
2006-01-12,57.268,57.268,55.663,56.086,2831257
2006-01-13,55.579,55.579,54.397,54.481,1242089
2006-01-16,54.059,54.903,54.059,54.65,1407422
2006-01-17,54.65,54.818,53.552,53.975,1884695
2006-01-18,53.129,53.636,52.792,53.214,1446602
2006-01-19,54.059,55.326,53.889,55.241,1414174
2006-01-20,55.748,56.001,54.818,55.241,1005207
2006-01-23,54.397,55.41,53.805,54.903,1509873
2006-01-24,54.903,56.171,54.566,56.001,1967666
2006-01-25,56.592,56.677,55.833,56.086,1389918
2006-01-26,56.34,56.34,53.889,54.059,921424
2006-01-27,54.903,54.903,53.975,54.312,1083856
2006-01-30,54.733,55.833,52.96,54.818,937281
2006-01-31,55.41,55.916,53.721,53.889,1017863
2006-02-01,53.552,54.481,53.468,54.312,821112
2006-02-02,54.65,54.65,53.636,53.721,680802
2006-02-03,53.214,53.214,51.186,52.031,1715979
2006-02-06,52.285,52.876,52.201,52.792,848249
2006-02-07,53.214,53.552,52.201,53.468,905041
2006-02-08,52.368,52.96,51.947,52.538,1023845
2006-02-09,52.876,53.636,52.792,52.96,926949
2006-02-10,52.708,52.708,51.356,51.525,775376
2006-02-13,50.934,51.186,50.427,50.596,1431542
2006-02-14,51.103,51.27,50.342,50.68,759354
2006-02-15,50.68,51.609,50.089,51.609,963450
2006-02-16,51.947,51.947,50.342,50.342,529817
2006-02-17,50.427,53.044,50.427,52.96,997985
